ContractNumber,VendorName,ContractStartDate,ContractStopDate,NDCWithDashes,SubItemIdentifier,PackageDescription,Generic,TradeName,VAClass,Covered,PrimeVendor,Price,PriceStartDate,PriceStopDate,PriceType,Non-TAA
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0252-30,,30,"TALAZOPARIB 0.1MG CAP,ORAL","TALZENNA 0.1MG CAP,ORAL",AN900,T,T,18039.48,12/12/2024,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0253-10,,10X4ML,"DALTEPARIN NA 2500UNT/ML INJ,4ML","FRAGMIN 2500IU/ML SSOL,4ML VIAL",BL110,T,T,286.41,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0274-30,,30,ETRASIMOD 2MG TAB,VELSIPITY 2MG TAB,IM900,T,T,5394.54,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0277-02,,10ML,"DOXORUBICIN HCL 2MG/ML VIL,INJ",DOXORUBICIN HCL 20MG/10ML VIAL,AN200,T,T,11.24,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0284-03,,21,"PALBOCICLIB 75MG TAB,ORAL","IBRANCE 75MG TAB,ORAL 3X7 U/D",AN900,T,T,16372.35,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0291-01,,0.5ML,"FILGRASTIM-AAFI 600MCG/ML (PF) INJ,SYRINGE,0.5ML","NIVESTYM 300MCG/0.5ML (PF) INJ,SYRINGE,0.5ML",BL400,T,T,90.24,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0291-10,,10X0.5ML,"FILGRASTIM-AAFI 600MCG/ML (PF) INJ,SYRINGE,0.5ML","NIVESTYM 300MCG/0.5ML (PF) INJ,SYRINGE,0.5ML",BL400,T,T,902.41,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0292-01,,0.8ML,"FILGRASTIM-AAFI 600MCG/ML (PF) INJ,SYRINGE,0.8ML","NIVESTYM 480MCG/0.8ML (PF) INJ,SYRINGE,0.8ML",BL400,T,T,144.38,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0292-10,,10X0.8ML,"FILGRASTIM-AAFI 600MCG/ML (PF) INJ,SYRINGE,0.8ML","NIVESTYM 480MCG/0.8ML (PF) INJ,SYRINGE,0.8ML",BL400,T,T,1443.86,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0293-10,,10X1ML,"FILGRASTIM-AAFI 300MCG/ML (PF) INJ,SYRINGE,1ML","NIVESTYM 300MCG/ML (PF) INJ,SYRINGE,1ML",BL400,T,T,934.67,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0294-10,,10X1.6ML,"FILGRASTIM-AAFI 300MCG/ML (PF) INJ,SYRINGE,1.6ML","NIVESTYM 480MCG/1.6ML (PF) INJ,SYRINGE,1.6ML",BL400,T,T,1495.48,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0296-30,,30,"TALAZOPARIB 0.25MG CAP,ORAL","TALZENNA 0.25MG CAP,ORAL",AN900,T,T,6159.88,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0297-02,,0.25ML,TICK-BORNE ENCEPHALITIS VACC,TICOVAC JUNIOR SSUS 1X0.25ML PFS US,T0000,T,T,285.82,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0298-60,,60,GLASDEGIB 25MG TAB,DAURISMO 25MG TAB,AN900,T,T,21685.80,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0305-01,,1,TRASTUZUMAB-QYYP 420MG/VIAL INJ,TRAZIMERA 420MG/VIAL INJ,AN900,T,T,673.11,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0308-01,,1,TRASTUZUMAB-QYYP 150MG/VIAL INJ,TRAZIMERA 150MG,AN900,T,T,240.39,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0315-01,,4ML,"BEVACIZUMAB-BVZR 25MG/ML INJ,4ML",ZIRABEV,AN900,T,T,205.29,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0324-01,,1,"PEGFILGRASTIM-APGF 6MG/0.6ML INJ,SOLN,SYR","NYVEPRIA 6MG/0.6ML INJ,SOLN,SYR",BL400,T,T,1507.68,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0325-01,,0.8ML,"ADALIMUMAB-AFZB 40MG/0.8ML INJ,PEN","ABRILADA 40MG/0.8ML INJ,PEN",MS190,T,T,3238.68,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0325-02,,2X0.8ML,"ADALIMUMAB-AFZB 40MG/0.8ML INJ,PEN","ABRILADA 40MG/0.8ML INJ,PEN",MS190,T,T,6477.35,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0328-02,,2X0.8ML,"ADALIMUMAB-AFZB 40MG/0.8ML INJ,SYR","ABRILADA 40MG/0.8ML INJ,SYR",MS190,T,T,6477.35,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0333-02,,2X0.4ML,"ADALIMUMAB-AFZB 20MG/0.4ML INJ,SYR","ABRILADA 20MG/0.4ML INJ,SYR",MS190,T,T,6477.35,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0334-28,,28,"RITLECITINIB 50MG CAP,ORAL","LITFULO 50MG CAP,ORAL",IM900,T,T,3725.38,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0335-30,,30,ABROCITINIB 100MG TAB,CIBINQO 100MG TAB,A2113,T,T,5617.19,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0342-01,,16ML,"BEVACIZUMAB-BVZR 25MG/ML INJ,16ML",ZIRABEV,AN900,T,T,821.16,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0343-02,,25ML,"DOXORUBICIN HCL 2MG/ML VIL,INJ",DOXORUBICIN HCL 50MG/25ML VIAL,AN200,T,T,14.24,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0344-01,,0.5ML,"RSV VACCINE INJ,LYPHL,SYR,KIT",ABRYSVO,IM100,T,T,258.29,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0344-05,,5X0.5ML,"RSV VACCINE INJ,LYPHL,SYR,KIT",ABRYSVO,IM100,T,T,1291.48,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0353-30,,30,"TALAZOPARIB 0.25MG CAP,ORAL","TALZENNA 0.25MG CAP,ORAL",AN900,T,T,18039.48,12/12/2024,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0358-20,,5ML,"DOXORUBICIN HCL 2MG/ML VIL,INJ",DOXORUBICIN HCL 10MG/5ML VIAL,AN200,T,T,5.90,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0411-02,,0.5ML,TICK-BORNE ENCEPHALITIS VACC,TICOVAC ADULT SSUS 1X0.5ML PFS US,T0000,T,T,285.82,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0411-10,,10X0.5ML,TICK-BORNE ENCEPHALITIS VACC,TICOVAC ADULT SSUS 10X0.5ML PFS US,T0000,T,T,2858.16,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0435-30,,30,ABROCITINIB 200MG TAB,CIBINQO 200MG TAB,A2113,T,T,5617.19,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0454-30,,30,"TALAZOPARIB 0.35MG CAP,ORAL","TALZENNA 0.35MG CAP,ORAL",AN900,T,T,18039.48,12/12/2024,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0468-56,,56,VARENICLINE TARTRATE 0.5MG TAB,CHANTIX 0.5MG TAB,AD900,T,T,469.31,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0469-03,,56,"VARENICLINE TARTRATE 1MG TAB,56",CHANTIX 1MG CONTINUING MONTHS PACK 4X14,AD900,T,T,462.24,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0469-56,,56,VARENICLINE TARTRATE 1MG TAB,CHANTIX 1MG TAB,AD900,T,T,469.31,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1001-01,,60,TOFACITINIB CITRATE 5MG TAB,XELJANZ 5MG TAB,IM900,T,T,5716.64,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0471-03,,53,"VARENICLINE TARTRATE TAB STARTER PACK,53",CHANTIX 0.5MG/1MG STARTER PACK,AD900,T,T,462.24,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0486-03,,21,"PALBOCICLIB 100MG TAB,ORAL","IBRANCE 100MG TAB,ORAL 3X7 U/D",AN900,T,T,16372.35,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0501-30,,30,"TOFACITINIB 11MG 24HR TAB,SA","XELJANZ 1MG TAB, XR",IM900,T,T,5716.64,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0502-30,,30,"TOFACITINIB CITRATE 22MG  24HR TAB,SA","XELJANZ 22MG  24HR TAB,XR",IM900,T,T,5716.64,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0504-30,,30,BOSUTINIB 50MG CAP,BOSULIF 50MG CAP,AN900,T,T,5061.70,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0505-02,,1.2ML,"SOMATROGON-GHLA 20MG/ML INJ,SOLN,PEN 1.2ML","NGENLA 20MG/ML INJ,SOLN,PEN 1.2ML",HS701,T,T,1743.23,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0507-60,,60,CRIZOTINIB 50MG PELLET,XALKORI 50MG PELLET,AN900,T,T,5119.04,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0520-02,,1.2ML,"SOMATROGON-GHLA 50MG/ML INJ,SOLN,PEN 1.2ML","NGENLA 50MG/ML INJ,SOLN,PEN 1.2ML",HS701,T,T,4358.08,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0546-30,,30,"TALAZOPARIB 0.5MG CAP,ORAL","TALZENNA 0.5MG CAP,ORAL",AN900,T,T,18039.48,12/12/2024,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0550-38,,28,"SUNITINIB MALATE 12.5MG CAP,ORAL",SUTENT 12.5MG CAP,AN900,T,T,6359.09,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0600-01,,1,MENINGOCOCCAL GROUPS A/B/C/W/Y VACCINE KIT,PENBRAYA VACCINE KIT,IM100,T,T,213.41,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0600-05,,5,MENINGOCOCCAL GROUPS A/B/C/W/Y VACCINE KIT,PENBRAYA VACCINE KIT,IM100,T,T,1067.07,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0655-30,,30,"TALAZOPARIB 0.75MG CAP,ORAL","TALZENNA 0.75MG CAP,ORAL",AN900,T,T,18039.48,12/12/2024,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0688-03,,21,"PALBOCICLIB 125MG TAB,ORAL","IBRANCE 125MG TAB,ORAL 3X7 U/D",AN900,T,T,14973.71,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0757-30,,30,"TALAZOPARIB 1MG CAP,ORAL","TALZENNA 1MG CAP,ORAL",AN900,T,T,18039.48,12/12/2024,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0770-38,,28,"SUNITINIB MALATE 25MG CAP,ORAL",SUTENT 25MG CAP,AN900,T,T,12718.19,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0809-01,,20ML,INFLIXIMAB 100MG/20MLVIL (PF) INJ,"INFLECTRA 100MG/20ML, INJ",IM600,T,T,407.04,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0830-38,,28,"SUNITINIB MALATE 37.5MG CAP,ORAL",SUTENT 37.5MG CAP,AN900,T,T,19077.29,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-0980-38,,28,"SUNITINIB MALATE 50MG CAP,ORAL",SUTENT 50MG CAP,AN900,T,T,22140.57,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1002-01,,60,TOFACITINIB CITRATE 10MG TAB,XELJANZ 10MG TAB,IM900,T,T,5716.64,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1014-15,,150,BOSUTINIB 100MG TAB,BOSULIF 100MG TAB,AN900,T,T,25308.51,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1029-02,,240ML,"TOFACITINIB 1MG/ML SOLN,ORAL","XELJANZ 1MG/ML SOLN,ORAL",IM900,T,T,4573.32,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1031-30,,30,"TALAZOPARIB 0.1MG CAP,ORAL","TALZENNA 0.1MG CAP,ORAL",AN900,T,T,18479.64,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1061-02,,6ML,"GLOBULIN,IMMUNE (IGG)HIPP (SQ) 16.5% INJ",CUTAQUIG 16.5% (1 G/6 ML) VIAL,IM500,T,T,128.69,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1109-02,,25ML,"GLOBULIN,IMMUNE (IV) 10% INJ","PANZYGA GLOBULIN,IMMUNE (IV) 10% INJ",IM500,T,T,341.36,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1195-30,,30,"TALAZOPARIB 1MG CAP,ORAL","TALZENNA 1MG CAP,ORAL",AN900,T,T,18479.64,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1198-30,,30,DACOMITINIB 30MG TAB,VIZIMPRO 30MG FCT 1X30 BTL US,AN900,T,T,15512.65,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1224-02,,50ML,"GLOBULIN,IMMUNE (IV) 10% INJ","PANZYGA GLOBULIN,IMMUNE (IV) 10% INJ",IM500,T,T,682.71,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1235-30,,30,"TALAZOPARIB 0.35MG CAP,ORAL","TALZENNA 0.35MG CAP,ORAL",AN900,T,T,18479.64,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1305-10,,10 X 1ML,"EPOETIN ALFA-EPBX 2000UNIT/ML INJ,SOLN","RETACRIT 2000UNIT/ML INJ,SOLN",BL400,T,T,181.34,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1306-10,,10 X 1ML,"EPOETIN ALFA-EPBX 3000UNIT/ML INJ,SOLN","RETACRIT 3000UNIT/ML INJ,SOLN",BL400,T,T,272.01,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1307-10,,10 X 1ML,"EPOETIN ALFA-EPBX 4000UNIT/ML INJ,SOLN","RETACRIT 4000UNIT/ML INJ,SOLN",BL400,T,T,362.67,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1308-10,,10 X 1ML,"EPOETIN ALFA-EPBX 10000UNIT/ML INJ,SOLN","RETACRIT 10000UNIT/ML INJ,SOLN",BL400,T,T,906.70,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1309-04,,4 X 1ML,"EPOETIN ALFA-EPBX 40000UNIT/ML INJ,SOLN","RETACRIT 40000UNIT/ML INJ,SOLN",BL400,T,T,1450.72,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1311-10,,10 X 1ML,"EPOETIN ALFA-EPBX 20000UNIT/ML INJ,SOLN","RETACRIT 20000UNIT/ML INJ,SOLN",BL400,T,T,1813.40,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1312-02,,100ML,"GLOBULIN,IMMUNE (IV) 10% INJ","PANZYGA GLOBULIN,IMMUNE (IV) 10% INJ",IM500,T,T,1365.43,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1318-10,,10 X 2ML,"EPOETIN ALFA-EPBX 20000UNIT/2ML INJ,MDV","RETACRIT 20000UNIT/2ML INJ,MDV",BL400,T,T,1813.40,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1415-02,,200ML,"GLOBULIN,IMMUNE (IV) 10% INJ","PANZYGA GLOBULIN,IMMUNE (IV) 10% INJ",IM500,T,T,2730.85,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1476-02,,12ML,"GLOBULIN,IMMUNE (IGG)HIPP (SQ) 16.5% INJ",CUTAQUIG 16.5% (2 G/12 ML) VIAL,IM500,T,T,257.39,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1500-60,,60,CRIZOTINIB 150MG PELLET,XALKORI 150MG PELLET,AN900,T,T,15357.12,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1501-30,,30,"TALAZOPARIB 0.5MG CAP,ORAL","TALZENNA 0.5MG CAP,ORAL",AN900,T,T,18479.64,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1509-02,,24ML,"GLOBULIN,IMMUNE (IGG)HIPP (SQ) 16.5% INJ",CUTAQUIG 16.5% (4 G/24 ML) VIAL,IM500,T,T,514.77,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1531-30,,30,GLASDEGIB 100MG TAB,DAURISMO 100MG TAB,AN900,T,T,21685.80,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1542-20,,100ML,"DOXORUBICIN HCL 2MG/ML VIL,INJ",DOXORUBICIN HCL 200MG/100ML VIAL,AN200,T,T,37.45,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1558-02,,300ML,"GLOBULIN,IMMUNE (IV) 10% INJ","PANZYGA GLOBULIN,IMMUNE (IV) 10% INJ",IM500,T,T,4096.28,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1751-30,,30,"TALAZOPARIB 0.75MG CAP,ORAL","TALZENNA 0.75MG CAP,ORAL",AN900,T,T,18479.64,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1965-02,,48ML,"GLOBULIN,IMMUNE (IGG)HIPP (SQ) 16.5% INJ",CUTAQUIG 16.5% (8 G/48 ML) VIAL,IM500,T,T,1029.55,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-1975-40,,4X30,"TAFAMIDIS MEGLUMINE 20MG CAP,ORAL","VYNDAQEL 20MG CAP,ORAL",CV900,T,T,21995.62,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-2151-01,,1ML,"MARSTACIMAB-HNCQ 150MG/ML INJ,SOLN PEN,1ML","HYMPAVZI 150MG/ML INJ,SOLN PEN,1ML",BL900,T,T,15069.35,02/15/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-2299-30,,30,DACOMITINIB 45MG TAB,VIZIMPRO 45MG FCT 1X30 BTL US,AN900,T,T,15512.65,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-2432-10,,10,"COVID-19 VACCINE MRNA (COMIRNATY) 2024-2025 (12YR(12YR+) INJ,SYR",COVID-19 VACCINE MRNA (COMIRNATY) 2024-2025,IM100,T,T,1319.40,11/01/2024,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-2465-10,,10X0.5ML,"RSV VACCINE INJ,LYPHL","ABRYSVO VACCINE INJ,LYPHL",IM100,T,T,2846.23,09/29/2024,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-2522-02,,1.1ML,"ELRANATAMAB-BCMM 44MG/1.1ML INJ,SOLN","ELREXFIO 44MG/1.1ML INJ,SOLN",AN900,T,T,7740.03,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-2650-66,,100,NIFEDIPINE (PROCARDIA XL) 30MG SA TAB,PROCARDIA XL 30MG TAB,CV200,T,T,650.76,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-2650-72,,300,NIFEDIPINE (PROCARDIA XL) 30MG SA TAB,PROCARDIA XL,CV200,T,T,1952.31,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-2660-66,,100,NIFEDIPINE (PROCARDIA XL) 60MG SA TAB,PROCARDIA XL 60MG TAB,CV200,T,T,1126.13,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-2660-72,,300,NIFEDIPINE (PROCARDIA XL) 60MG SA TAB,PROCARDIA XL,CV200,T,T,3378.42,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00409-1159-02,,25X30ML,BUPIVACAINE HCL 0.25% INJ,BUPIVACAINE HCL 0.25% INJ 30ML TTV,CN204,F,T,38.69,07/01/2024,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-2670-66,,100,NIFEDIPINE (PROCARDIA XL) 90MG SA TAB,PROCARDIA XL 90MG TAB,CV200,T,T,1299.31,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-3030-20,,5ML,"DOXORUBICIN HCL 2MG/ML VIL,INJ",DOXORUBICIN HCL 10MG/5ML VIAL,AN200,T,T,5.90,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-3031-20,,10ML,"DOXORUBICIN HCL 2MG/ML VIL,INJ",DOXORUBICIN HCL 20MG/10ML VIAL,AN200,T,T,11.24,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-3032-20,,25ML,"DOXORUBICIN HCL 2MG/ML VIL,INJ",DOXORUBICIN HCL 50MG/25ML VIAL,AN200,T,T,14.24,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-3034-20,,100ML,"DOXORUBICIN HCL 2MG/ML VIL,INJ",DOXORUBICIN HCL 200MG/100ML VIAL,AN200,T,T,37.45,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-3051-75,,3,"AZITHROMYCIN 1GM/PKT PWDR,ORAL",ZITHROMAX 1GM ORAL SUSP,AM200,T,T,72.98,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-3060-75,,18,"AZITHROMYCIN 250MG TAB,PKT,6",ZITHROMAX TABLETS,AM200,T,T,10.05,01/01/2025,06/30/2029,FSS,Compliant
36F79724D0130,"Pfizer, Inc.",07/01/2024,06/30/2029,00069-3070-30,,30,AZITHROMYCIN 500MG TAB,ZITHROMAX 500MG TAB,AM200,T,T,25.13,01/01/2025,06/30/2029,FSS,Compliant
